Average Skill Number:,27.836108028116907,Job:,T
ID,NAME,SKILL NAMES, EDUCATION LEVEL, AGE, PHONE NUMBER
72758,Dung Simon Deidre Evalyn,Architecture;BSD;Ballet;Bash;Bass;Biology;Biotechnology;C;C#;C++;Chinese;English;Esperanto;Git;Japanese;Java;Korean;Lua;MIPS Assembly;Mathematics;Medicine;Military;Orchestra;PR;Plumbing;Police;Python;Reading;Server Maintenance;Spanish;Unix;Windows;Writing;iOS,Master's Degree,24,541502674
73116,Afonso,Architecture;Ballet;Bash;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Git;Graphical Design;Guitar;Java;MatLab;Mathematics;Medicine;Military;Network Security;Objective C;Octave;Plumbing;Police;Python;Server Maintenance;Soldering;Spanish;Speaking;Violin;Windows;Writing,Master's Degree,19,887401655
74751,Risch Ngoc Kari,Ballet;Bash;Bass;Biology;C;C#;Chinese;Component-level Repair;Drums;English;Esperanto;Graphical Design;Guitar;Japanese;Java;Linux;MIPS Assembly;Mathematics;Medicine;Military;Network Security;Objective C;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Server Maintenance;Speaking;Unix;Violin;Windows;Writing,Master's Degree,19,038422487
75097,Margy Armagost Jorge,Architecture;BSD;Ballet;Bash;Bass;Biology;C;C#;Chinese;Component-level Repair;Drums;English;Esperanto;Graphical Design;Japanese;Java;Korean;Linux;MatLab;Mathematics;Medicine;Network Security;Octave;Orchestra;PR;Plumbing;Portuguese;Python;Reading;Spanish;Translation;Windows;Writing;iOS,Master's Degree,25,893244824
76757,Shank Mafalda Sapien,Architecture;BSD;Bass;Biology;Biotechnology;C++;Chinese;Component-level Repair;Drums;English;Git;Graphical Design;Guitar;Java;Korean;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Network Security;Objective C;Octave;Orchestra;Police;Portuguese;Python;Server Maintenance;Soldering;Spanish;Unix;Writing,Master's Degree,19,630227756
78086,Mash Butz Risch Shank,Architecture;BSD;Ballet;Bash;Bass;Biology;C;C#;Chinese;Component-level Repair;Drums;Esperanto;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Linux;Lua;MatLab;Mathematics;Military;Network Security;Orchestra;PR;Plumbing;Police;Portuguese;Reading;Speaking;Translation;Windows,Master's Degree,26,165562707
78826,Kerney,Architecture;BSD;Bass;Biology;C;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Guitar;Japanese;Java;Lua;MatLab;Mathematics;Medicine;Military;Network Security;Objective C;Orchestra;PR;Police;Portuguese;Python;Reading;Server Maintenance;Speaking;Violin;Windows;Writing,Master's Degree,24,270496736
79403,Neeld Evalyn,Architecture;Ballet;Bash;Bass;C;C#;Chinese;Drums;English;Esperanto;Git;Graphical Design;Japanese;Java;Journalism;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Military;Objective C;Octave;Plumbing;Portuguese;Reading;Soldering;Spanish;Speaking;Translation;Unix;Violin;Windows;Writing,Master's Degree,22,054366339
80129,Butz Arnette Sapien Birdie,Architecture;BSD;Ballet;Bash;Bass;Biology;C;C#;C++;Chinese;Drums;English;Esperanto;Java;Korean;MIPS Assembly;Mathematics;Medicine;Military;Network Security;Octave;Orchestra;PR;Plumbing;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Violin;Writing,Master's Degree,19,051744966
80322,Rui Eccles Kathie Arnette,BSD;Bash;Bass;Biology;C#;C++;Chinese;Component-level Repair;English;Esperanto;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Linux;MIPS Assembly;MatLab;Mathematics;Network Security;Objective C;Orchestra;PR;Plumbing;Portuguese;Server Maintenance;Spanish;Speaking;Unix;Violin;Windows;Writing;iOS,Master's Degree,21,061183851
83262,Ezell Lettie Francesca Jacox,Architecture;Bash;Bass;Biology;C;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Guitar;Java;Korean;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Objective C;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Python;Soldering;Spanish;Unix;Violin;Windows,Master's Degree,25,597115767
83947,Mabon Dipalma,Architecture;BSD;Ballet;Bash;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Esperanto;Graphical Design;Japanese;Java;Lua;MIPS Assembly;MatLab;Medicine;Military;Network Security;Objective C;Octave;Orchestra;Police;Portuguese;Python;Soldering;Spanish;Violin;Windows;Writing;iOS,Master's Degree,26,627899983
84054,Margherita Domingo Tiara Mash,Architecture;BSD;Bash;Bass;Biotechnology;C#;C++;Chinese;Drums;Esperanto;Git;Guitar;Japanese;Java;Korean;Lua;MIPS Assembly;MatLab;Medicine;Military;Network Security;Objective C;Orchestra;PR;Plumbing;Police;Python;Server Maintenance;Soldering;Speaking;Unix;Windows;Writing;iOS,Master's Degree,25,900830688
85826,Buss Mash,Architecture;Ballet;Bash;Bass;Biotechnology;C;C#;C++;Chinese;Drums;English;Esperanto;Git;Graphical Design;Java;Journalism;Linux;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Orchestra;PR;Plumbing;Police;Portuguese;Reading;Server Maintenance;Soldering;Speaking;Translation;Unix;iOS,Master's Degree,22,885279604
88600,Renee Kleiner,BSD;Bass;Biology;Biotechnology;C#;Chinese;Component-level Repair;English;Esperanto;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Lua;MatLab;Mathematics;Medicine;Military;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Python;Reading;Soldering;Translation;Violin;Writing;iOS,Master's Degree,22,152823383
89175,Derek,Architecture;Bass;Biology;Biotechnology;C#;C++;Chinese;Component-level Repair;Drums;Esperanto;Git;Japanese;Java;Korean;Linux;Lua;MIPS Assembly;Mathematics;Medicine;Network Security;Octave;Orchestra;PR;Police;Portuguese;Python;Reading;Server Maintenance;Spanish;Translation;Unix;Violin;Windows;Writing,Master's Degree,25,028237748
90017,Towsend,Architecture;BSD;Bash;Bass;Biotechnology;C#;C++;Chinese;Drums;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Network Security;Objective C;Octave;Orchestra;Police;Python;Reading;Server Maintenance;Spanish;Speaking;Translation;Unix;Violin;iOS,Master's Degree,19,069377218
90556,Loux,Ballet;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;Esperanto;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Lua;MatLab;Military;Objective C;Orchestra;PR;Police;Portuguese;Python;Soldering;Spanish;Speaking;Translation;Unix;Violin;Windows,Master's Degree,25,038413975
90838,Luis Aronson,Architecture;BSD;Ballet;Bash;Bass;Biotechnology;C#;C++;Chinese;Component-level Repair;English;Esperanto;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Linux;MIPS Assembly;MatLab;Mathematics;Medicine;Octave;PR;Plumbing;Police;Server Maintenance;Soldering;Spanish;Translation;Violin;Windows;iOS,Master's Degree,20,645335493
90939,Whitney Francesca Kendra Tiara,Architecture;BSD;Ballet;Bass;Biology;C++;Chinese;Component-level Repair;English;Esperanto;Git;Graphical Design;Guitar;Java;Lua;MIPS Assembly;Mathematics;Medicine;Military;Network Security;Objective C;Octave;Orchestra;Plumbing;Police;Portuguese;Python;Reading;Soldering;Translation;Unix;Violin;Writing;iOS,Master's Degree,26,170659262
91211,Loux Folson,Architecture;BSD;Bash;Bass;Biotechnology;C;C#;Chinese;Drums;Esperanto;Git;Guitar;Java;Korean;MatLab;Mathematics;Medicine;Military;Network Security;Objective C;Octave;Orchestra;PR;Police;Python;Reading;Server Maintenance;Soldering;Spanish;Translation;Unix;Violin;Windows;Writing,Master's Degree,27,427865591
91931,Neeld Eccles Reda,Architecture;BSD;Ballet;Bass;Biology;Biotechnology;C;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Java;Journalism;Lua;MIPS Assembly;MatLab;Medicine;Military;Objective C;PR;Police;Portuguese;Reading;Soldering;Speaking;Translation;Unix;Violin;Windows;iOS,Master's Degree,24,874605301
91955,Butz Sowards Lettie,Architecture;Bass;Biology;C;C#;C++;Chinese;Component-level Repair;English;Git;Guitar;Japanese;Java;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Objective C;Octave;Orchestra;PR;Plumbing;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Unix;Windows;Writing;iOS,Master's Degree,23,835144317
92061,Griselia,Architecture;BSD;Ballet;Bash;Bass;Biology;C;Chinese;Drums;English;Esperanto;Graphical Design;Guitar;Japanese;Java;Journalism;Linux;Lua;MIPS Assembly;MatLab;Medicine;Military;Network Security;Octave;Orchestra;PR;Plumbing;Portuguese;Reading;Soldering;Translation;Violin;Windows;iOS,Master's Degree,21,872796019
92735,Sowards Sapien Margy,Architecture;Ballet;Bash;Bass;C;C#;C++;Chinese;Component-level Repair;English;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Network Security;Objective C;Orchestra;PR;Plumbing;Portuguese;Reading;Server Maintenance;Translation;Unix;Violin;iOS,Master's Degree,26,206389416
92740,Wolski Matos Lettie Driver,Ballet;Bash;Bass;Biotechnology;C#;C++;Chinese;Component-level Repair;Drums;English;Git;Graphical Design;Guitar;Java;Korean;Lua;Objective C;Octave;Orchestra;PR;Plumbing;Police;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Violin;Windows;Writing;iOS,Master's Degree,21,597120932
93099,Luis Sage,Architecture;Ballet;Bass;Biology;Biotechnology;C;C#;Chinese;Component-level Repair;Drums;English;Esperanto;Graphical Design;Japanese;Java;Korean;Linux;MIPS Assembly;Medicine;Military;Network Security;Objective C;Orchestra;PR;Plumbing;Police;Portuguese;Reading;Soldering;Spanish;Translation;Unix;Windows;Writing,Master's Degree,25,552862000
93722,Kari Sapien Shank,Architecture;BSD;Ballet;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Git;Japanese;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;Medicine;Military;Octave;Orchestra;Police;Python;Reading;Soldering;Spanish;Translation;Violin;Windows;Writing,Master's Degree,21,072637905
93809,Kendra,Architecture;BSD;Bash;Bass;Biology;C;Chinese;Component-level Repair;Drums;English;Esperanto;Graphical Design;Java;Journalism;Korean;Linux;MIPS Assembly;MatLab;Mathematics;Medicine;Objective C;Octave;Orchestra;Police;Python;Reading;Server Maintenance;Soldering;Speaking;Translation;Unix;Violin;Writing;iOS,Master's Degree,19,229228489
95663,Margy Degen Matos,Architecture;BSD;Ballet;Bass;Biology;Biotechnology;C;Chinese;Component-level Repair;Esperanto;Git;Graphical Design;Guitar;Japanese;Java;Korean;Linux;Lua;MIPS Assembly;Medicine;Military;Network Security;Objective C;Octave;Plumbing;Police;Portuguese;Reading;Server Maintenance;Soldering;Translation;Unix;Windows;iOS,Master's Degree,24,274953313
96377,Matos Francesca,Architecture;BSD;Ballet;Bash;Bass;Biology;Biotechnology;C#;C++;Chinese;Drums;English;Esperanto;Graphical Design;Guitar;Japanese;Java;Linux;Lua;MatLab;Mathematics;Medicine;Military;Octave;Orchestra;PR;Police;Portuguese;Soldering;Spanish;Unix;Violin;Writing;iOS,Master's Degree,25,362858543
97119,Domingo,BSD;Ballet;Bash;Bass;Biotechnology;C;C#;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Java;Korean;Linux;Lua;Mathematics;Medicine;Military;Network Security;Objective C;Orchestra;PR;Plumbing;Portuguese;Python;Server Maintenance;Spanish;Translation;Violin;Windows;iOS,Master's Degree,24,113975782
98168,Eccles Risch Birdie,BSD;Ballet;Bass;Biology;Biotechnology;Chinese;Component-level Repair;Drums;Guitar;Japanese;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Network Security;Objective C;Octave;Orchestra;PR;Plumbing;Portuguese;Python;Soldering;Speaking;Unix;Violin;Windows;Writing,Master's Degree,22,525867751
1071,Arnette,Architecture;Ballet;Bash;Bass;Biotechnology;C#;C++;Chinese;Drums;English;Guitar;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Network Security;Octave;PR;Plumbing;Portuguese;Python;Reading;Soldering;Spanish;Translation;Violin;Windows;Writing;iOS,Bachelor's Degree,19,594612540
1948,Jennell Jacox,BSD;Ballet;Bash;Bass;Biology;Biotechnology;C#;C++;Chinese;Component-level Repair;Esperanto;Graphical Design;Guitar;Java;Journalism;Linux;Lua;MIPS Assembly;MatLab;Military;Network Security;Objective C;Orchestra;PR;Plumbing;Portuguese;Reading;Server Maintenance;Soldering;Translation;Unix;Violin;Windows;Writing,Bachelor's Degree,19,441490956
2333,Degen,Architecture;BSD;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;Esperanto;Git;Graphical Design;Japanese;Java;Korean;Lua;MIPS Assembly;MatLab;Mathematics;Octave;Orchestra;Plumbing;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Violin;Windows,Bachelor's Degree,20,904395079
2743,Kathie Reda,BSD;Bash;Bass;C;C#;C++;Chinese;Drums;English;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;Mathematics;Medicine;Military;Network Security;Octave;Orchestra;Plumbing;Police;Python;Server Maintenance;Spanish;Speaking;Unix;Windows;iOS,Bachelor's Degree,22,205556656
2987,Buss Margy Armagost Dipalma,Architecture;Bash;Bass;Biology;Biotechnology;C;C#;Chinese;Drums;English;Git;Graphical Design;Guitar;Java;Journalism;Korean;Linux;MIPS Assembly;MatLab;Mathematics;Network Security;Objective C;Orchestra;PR;Plumbing;Police;Python;Reading;Server Maintenance;Soldering;Spanish;Translation;Unix;Writing,Bachelor's Degree,22,832946072
3997,Butz Shaunte Renee,BSD;Ballet;Bash;Bass;Biology;C#;C++;Chinese;Component-level Repair;Esperanto;Graphical Design;Guitar;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;Mathematics;Medicine;Military;Network Security;Objective C;Octave;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Translation;Violin;Windows;iOS,Bachelor's Degree,23,297806022
4908,Francesca Rone Arnette Armagost,Architecture;BSD;Ballet;Bass;Biology;Biotechnology;C++;Chinese;Drums;English;Esperanto;Git;Guitar;Japanese;Java;Korean;Lua;MIPS Assembly;Mathematics;Medicine;Objective C;Octave;Orchestra;Plumbing;Portuguese;Python;Reading;Server Maintenance;Spanish;Speaking;Unix;Windows;Writing;iOS,Bachelor's Degree,26,829067706
7943,Butz Birdie,BSD;Bash;Bass;Biology;Biotechnology;C;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Graphical Design;Japanese;Java;Journalism;MIPS Assembly;MatLab;Mathematics;Military;Network Security;Objective C;Orchestra;PR;Police;Python;Reading;Soldering;Speaking;Unix;Violin;Windows;Writing;iOS,Bachelor's Degree,26,311450577
8773,Folson,BSD;Ballet;Bash;Bass;Biology;Biotechnology;C;C#;Chinese;Drums;Esperanto;Guitar;Java;Journalism;Linux;Lua;MatLab;Mathematics;Medicine;Military;Objective C;Octave;Orchestra;Plumbing;Police;Portuguese;Python;Server Maintenance;Speaking;Translation;Unix;Violin;Windows;iOS,Bachelor's Degree,26,205611378
9308,Aletha,Architecture;Ballet;Bash;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Drums;Esperanto;Git;Graphical Design;Guitar;Java;Korean;MIPS Assembly;MatLab;Military;Network Security;Objective C;Orchestra;PR;Plumbing;Police;Portuguese;Python;Reading;Spanish;Speaking;Unix;Windows;Writing,Bachelor's Degree,19,615882045
10192,Degen Derek,Architecture;BSD;Bass;Biology;Biotechnology;C;C++;Chinese;Component-level Repair;Drums;Esperanto;Git;Graphical Design;Japanese;Java;Journalism;Korean;MIPS Assembly;Mathematics;Network Security;Objective C;Orchestra;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Translation;Violin;Windows;Writing;iOS,Bachelor's Degree,22,792002461
10815,Ngoc,BSD;Ballet;Bass;Biotechnology;C;C#;C++;Chinese;Component-level Repair;English;Git;Guitar;Japanese;Java;Journalism;Linux;Lua;MatLab;Mathematics;Medicine;Military;Network Security;Objective C;Octave;Portuguese;Python;Reading;Soldering;Speaking;Translation;Unix;Violin;Writing;iOS,Bachelor's Degree,20,526560137
10993,Driver,Architecture;BSD;Bash;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;Git;Graphical Design;Java;Korean;Lua;MIPS Assembly;MatLab;Military;Octave;PR;Plumbing;Police;Portuguese;Python;Reading;Server Maintenance;Spanish;Speaking;Unix;Windows;Writing;iOS,Bachelor's Degree,19,014619158
11543,Kleiner Armagost Evalyn Margy,Architecture;BSD;Bash;Bass;Biotechnology;C#;C++;Chinese;Component-level Repair;Drums;English;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Linux;Lua;Medicine;Military;Network Security;Objective C;Octave;Orchestra;PR;Police;Portuguese;Soldering;Speaking;Translation;Unix;Windows,Bachelor's Degree,22,720699001
11917,Wolski Mckeighan Griselia,Architecture;BSD;Ballet;Bass;Biology;Biotechnology;C++;Chinese;Component-level Repair;Drums;Esperanto;Git;Graphical Design;Java;Journalism;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Octave;Orchestra;PR;Plumbing;Police;Python;Reading;Server Maintenance;Speaking;Translation;Unix;Violin;Windows,Bachelor's Degree,21,024727884
12280,Loux,Architecture;BSD;Ballet;Bash;Bass;Biology;C;C#;Chinese;Component-level Repair;English;Esperanto;Graphical Design;Japanese;Java;Journalism;Korean;Linux;MIPS Assembly;Mathematics;Medicine;Network Security;Objective C;Octave;PR;Plumbing;Server Maintenance;Spanish;Speaking;Unix;Violin;Windows;Writing;iOS,Bachelor's Degree,21,562787047
12738,Luis,BSD;Bash;Bass;Biology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Graphical Design;Guitar;Java;Journalism;Korean;Lua;MatLab;Mathematics;Medicine;Military;Objective C;PR;Plumbing;Portuguese;Python;Server Maintenance;Spanish;Speaking;Translation;Unix;Violin;Writing;iOS,Bachelor's Degree,23,225843011
14539,Aletha Mash,BSD;Ballet;Bass;C;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Linux;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Network Security;Orchestra;Police;Portuguese;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Violin;Writing,Bachelor's Degree,25,296593401
14596,Dung,Architecture;BSD;Ballet;Bass;Biology;C;C++;Chinese;Component-level Repair;Drums;English;Graphical Design;Japanese;Java;Korean;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Network Security;Objective C;PR;Plumbing;Police;Server Maintenance;Soldering;Spanish;Speaking;Translation;Violin;Windows,Bachelor's Degree,25,612786204
15027,Margherita Joao Neeld,Architecture;BSD;Bass;Biology;C#;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Graphical Design;Japanese;Java;Journalism;Lua;MIPS Assembly;Mathematics;Medicine;Objective C;Octave;Orchestra;PR;Plumbing;Portuguese;Python;Reading;Server Maintenance;Spanish;Speaking;Translation;Windows;Writing;iOS,Bachelor's Degree,22,995697256
15997,Sleeper Ezell Griselia,Architecture;BSD;Bash;Bass;Biology;C#;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Guitar;Java;Journalism;Korean;Linux;MIPS Assembly;Medicine;Military;Network Security;Plumbing;Police;Portuguese;Server Maintenance;Spanish;Speaking;Translation;Unix;Violin;Windows;Writing;iOS,Bachelor's Degree,23,661360842
16463,Rone Renee Margherita,BSD;Bash;Bass;Biotechnology;C;C#;Chinese;Drums;Guitar;Japanese;Java;Journalism;Korean;MIPS Assembly;MatLab;Mathematics;Medicine;Network Security;Objective C;Octave;Orchestra;Plumbing;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Violin;Writing,Bachelor's Degree,20,536650090
17810,Driver Birdie Mckeighan,Architecture;BSD;Ballet;Bass;Biology;C;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Guitar;Java;Journalism;Korean;Linux;MIPS Assembly;MatLab;Medicine;Military;Network Security;Octave;Portuguese;Python;Reading;Server Maintenance;Soldering;Translation;Violin;Windows;iOS,Bachelor's Degree,21,382784674
17857,Domingo Evalyn Erick,Architecture;BSD;Ballet;Bass;Biology;Biotechnology;C#;C++;Chinese;Component-level Repair;Drums;Japanese;Java;Korean;Linux;Lua;MatLab;Mathematics;Medicine;Military;Network Security;Objective C;PR;Plumbing;Police;Python;Reading;Server Maintenance;Spanish;Speaking;Violin;Windows;Writing;iOS,Bachelor's Degree,21,300853411
17892,Sage Jacox Loux,Architecture;Ballet;Bash;Bass;C;C#;C++;Chinese;English;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Lua;MIPS Assembly;Mathematics;Medicine;Military;Network Security;Objective C;Orchestra;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;iOS,Bachelor's Degree,23,356009566
18013,Aronson,Ballet;Bass;Biotechnology;C;C++;Chinese;Drums;Esperanto;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Network Security;Octave;Orchestra;PR;Portuguese;Python;Server Maintenance;Soldering;Translation;Unix;Windows;Writing;iOS,Bachelor's Degree,25,726383403
18846,Margy Ngoc Sapien Ezell,Architecture;BSD;Ballet;Bash;Bass;Biology;Biotechnology;C;C#;Chinese;Component-level Repair;Drums;English;Esperanto;Graphical Design;Guitar;Java;Korean;Linux;MIPS Assembly;Mathematics;Medicine;Network Security;Objective C;Orchestra;Police;Python;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;iOS,Bachelor's Degree,23,776610202
19766,Jose Birdie,Architecture;BSD;Bass;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Guitar;Japanese;Java;Journalism;Korean;Linux;Lua;MatLab;Mathematics;Medicine;Military;Network Security;Octave;Orchestra;Python;Reading;Soldering;Unix;Violin;Windows;Writing,Bachelor's Degree,22,917471775
19885,Folson,Architecture;Ballet;Bash;Bass;C#;C++;Chinese;Component-level Repair;English;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Linux;MatLab;Mathematics;Medicine;Military;Objective C;Octave;Orchestra;Plumbing;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Translation;Unix;Windows;iOS,Bachelor's Degree,23,051478363
19945,Jennell Duplantis Jose Sowards,BSD;Ballet;Bash;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Git;Graphical Design;Guitar;Java;Korean;Linux;Lua;MIPS Assembly;Military;Network Security;Objective C;Orchestra;PR;Police;Reading;Server Maintenance;Soldering;Spanish;Unix;Violin;Writing,Bachelor's Degree,26,365932186
19993,Birdie,Architecture;BSD;Ballet;Bash;Bass;C;C#;Chinese;Component-level Repair;English;Git;Guitar;Japanese;Java;Journalism;Linux;Lua;MIPS Assembly;Mathematics;Military;Network Security;Objective C;Octave;Orchestra;PR;Plumbing;Police;Python;Reading;Spanish;Speaking;Translation;Violin;iOS,Bachelor's Degree,24,730857765
22947,Kendra Risch Erick,Architecture;BSD;Ballet;Bass;Biology;Biotechnology;C++;Chinese;Component-level Repair;English;Git;Graphical Design;Japanese;Java;Journalism;Korean;Linux;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Octave;Orchestra;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Translation;Violin;Writing;iOS,Bachelor's Degree,21,474645386
23250,An Kari,Architecture;BSD;Bass;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Git;Guitar;Japanese;Java;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Military;Octave;Orchestra;Plumbing;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Translation;Unix;Violin,Bachelor's Degree,25,445895813
23451,Arnette Joao Afonso,Architecture;Bash;Bass;C#;Chinese;Drums;Git;Guitar;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Network Security;Objective C;Octave;Orchestra;PR;Plumbing;Police;Python;Reading;Server Maintenance;Soldering;Spanish;Translation;Violin;Writing;iOS,Bachelor's Degree,21,255592997
24133,Kerney An,Architecture;BSD;Ballet;Bash;Bass;Biology;C;C#;C++;Chinese;Component-level Repair;Drums;Esperanto;Japanese;Java;Korean;Linux;Lua;MatLab;Mathematics;Medicine;Orchestra;PR;Police;Portuguese;Python;Server Maintenance;Spanish;Speaking;Translation;Unix;Violin;Writing;iOS,Bachelor's Degree,26,289647420
26083,Erick,BSD;Bash;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;Git;Graphical Design;Guitar;Japanese;Java;Korean;MIPS Assembly;Mathematics;Military;Objective C;Octave;Orchestra;PR;Plumbing;Police;Python;Reading;Soldering;Translation;Violin;Windows;Writing;iOS,Bachelor's Degree,19,289227654
27222,Kari Deidre Kerney,Architecture;BSD;Ballet;Bass;Biology;Biotechnology;C++;Chinese;Component-level Repair;Drums;Esperanto;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;Mathematics;Medicine;Network Security;Octave;Orchestra;PR;Police;Python;Server Maintenance;Spanish;Speaking;Unix;Windows,Bachelor's Degree,21,747844251
28314,Alexandre,Architecture;Ballet;Bass;Biotechnology;C#;Chinese;Drums;English;Esperanto;Graphical Design;Guitar;Java;Journalism;Korean;Linux;Lua;MatLab;Medicine;Military;Network Security;Octave;Orchestra;PR;Plumbing;Portuguese;Server Maintenance;Soldering;Spanish;Translation;Unix;Violin;Windows;Writing;iOS,Bachelor's Degree,19,774841817
28630,Loux Mabon,Architecture;BSD;Bash;Bass;Biology;C;C#;C++;Chinese;Drums;English;Esperanto;Graphical Design;Japanese;Java;Korean;Lua;MIPS Assembly;MatLab;Medicine;Military;Network Security;Objective C;Octave;PR;Police;Portuguese;Python;Reading;Soldering;Speaking;Unix;Writing;iOS,Bachelor's Degree,23,409460393
29475,Loux Tiara Wolski Shank,Architecture;BSD;Ballet;Bass;Biology;Biotechnology;C;Chinese;English;Esperanto;Git;Guitar;Japanese;Java;Journalism;Korean;Linux;MIPS Assembly;MatLab;Medicine;Military;Network Security;Octave;Orchestra;Plumbing;Police;Python;Server Maintenance;Soldering;Spanish;Speaking;Translation;Violin;iOS,Bachelor's Degree,24,158494953
29737,Sherlene Armagost,Architecture;BSD;Ballet;Bass;Biology;Biotechnology;C;C++;Chinese;Drums;English;Git;Guitar;Japanese;Java;Journalism;Korean;MIPS Assembly;MatLab;Mathematics;Network Security;Objective C;Octave;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Translation;Violin;Writing;iOS,Bachelor's Degree,26,468139570
29874,Ngoc Shaunte Sapien,Bash;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;English;Esperanto;Git;Graphical Design;Guitar;Java;Journalism;Lua;MatLab;Mathematics;Military;Objective C;Octave;Orchestra;PR;Plumbing;Police;Server Maintenance;Soldering;Spanish;Translation;Unix;Violin;Windows;Writing,Bachelor's Degree,19,062769859
