Average Skill Number:,29.81349693251534,Job:,Chinese-English Translator
ID,NAME,SKILL NAMES, EDUCATION LEVEL, AGE, PHONE NUMBER
84079,Lettie Francesca Arnette,Architecture;BSD;Ballet;Biology;Biotechnology;C;C++;Chinese;Component-level Repair;English;Git;Graphical Design;Japanese;Journalism;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Network Security;Octave;Police;Portuguese;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Violin;Windows;Writing;iOS,Bachelor's Degree,22,586010171
84162,Eccles An Mafalda Ngoc,Architecture;BSD;Ballet;Bash;Biology;Biotechnology;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Java;Journalism;Korean;Linux;Lua;MatLab;Network Security;Objective C;Octave;Orchestra;Plumbing;Police;Portuguese;Python;Reading;Spanish;Speaking;Translation;Violin;Windows;Writing;iOS,Bachelor's Degree,20,199026801
86352,Reda,Bash;Bass;Biology;C;C#;Chinese;Drums;English;Esperanto;Japanese;Java;Korean;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Octave;PR;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Violin;Windows;Writing,Bachelor's Degree,21,701765909
86413,Wolski,Architecture;Ballet;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;English;Esperanto;Git;Graphical Design;Guitar;Java;Korean;Linux;MatLab;Mathematics;Medicine;Network Security;Objective C;Police;Portuguese;Python;Reading;Spanish;Speaking;Translation;Violin;Windows;Writing;iOS,Bachelor's Degree,23,677910193
88909,Rone Threet Rui,BSD;Bass;Biology;Biotechnology;C;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Japanese;Java;Journalism;Linux;MIPS Assembly;MatLab;Mathematics;Military;Network Security;Objective C;Octave;Plumbing;Police;Portuguese;Reading;Soldering;Spanish;Speaking;Translation;Unix;iOS,Bachelor's Degree,19,623200785
89084,Aletha,BSD;Ballet;Bash;Biotechnology;C#;C++;Chinese;Component-level Repair;Drums;English;Git;Guitar;Java;Korean;Lua;MatLab;Mathematics;Medicine;Network Security;Objective C;Octave;Orchestra;PR;Police;Portuguese;Python;Soldering;Spanish;Speaking;Translation;Unix;Violin;Windows;Writing,Bachelor's Degree,21,555161735
89387,Martim Kerney Aletha,Architecture;BSD;Ballet;Biotechnology;C#;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Guitar;Japanese;Korean;Linux;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Network Security;Objective C;Octave;PR;Portuguese;Python;Reading;Soldering;Spanish;Speaking;Translation;Writing;iOS,Bachelor's Degree,20,409941586
90394,Griselia Mabon,BSD;Bash;Bass;C;Chinese;Component-level Repair;English;Esperanto;Git;Graphical Design;Guitar;Japanese;Journalism;Korean;Linux;Lua;Mathematics;Medicine;Military;Network Security;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Reading;Server Maintenance;Soldering;Spanish;Translation;Violin;Windows;Writing,Bachelor's Degree,25,933231711
90796,Luis Afonso Aletha Sowards,Architecture;Bash;Bass;Biotechnology;C;C#;C++;Chinese;Component-level Repair;English;Esperanto;Git;Graphical Design;Guitar;Java;Journalism;Linux;Lua;Mathematics;Medicine;Military;Network Security;Octave;Orchestra;PR;Police;Portuguese;Reading;Soldering;Spanish;Translation;Violin;Windows;Writing,Bachelor's Degree,20,347197861
91083,Dung Driver Griselia,Ballet;Bash;Biotechnology;C#;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Japanese;Java;Journalism;Linux;Lua;Mathematics;Military;Network Security;Orchestra;PR;Plumbing;Portuguese;Python;Server Maintenance;Soldering;Spanish;Translation;Unix;Violin;Windows;Writing;iOS,Bachelor's Degree,25,969475281
91650,Aronson Mckeighan,BSD;Bass;Biotechnology;C#;C++;Chinese;Component-level Repair;Drums;English;Graphical Design;Japanese;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Network Security;Octave;Orchestra;PR;Portuguese;Python;Reading;Soldering;Spanish;Speaking;Translation;Windows;Writing;iOS,Bachelor's Degree,22,334684988
93270,Reda Degen,Architecture;Ballet;Bass;Biology;Biotechnology;C;C++;Chinese;Drums;English;Esperanto;Git;Guitar;Japanese;Journalism;Korean;Linux;Lua;MIPS Assembly;MatLab;Network Security;Objective C;Octave;Orchestra;Plumbing;Police;Portuguese;Python;Soldering;Spanish;Speaking;Translation;Unix;Writing,Bachelor's Degree,20,326809098
94891,Kari Driver Aronson,Architecture;Bash;Bass;Biotechnology;C;C#;Chinese;Component-level Repair;English;Esperanto;Graphical Design;Guitar;Japanese;Java;Journalism;Linux;Lua;MIPS Assembly;MatLab;Medicine;Military;Network Security;Octave;Orchestra;Portuguese;Python;Reading;Server Maintenance;Spanish;Speaking;Translation;Unix;Violin;Windows,Bachelor's Degree,19,150442513
97900,Shank Afonso Mckeighan Folson,Architecture;Ballet;Bash;Biology;Biotechnology;C;Chinese;Component-level Repair;English;Esperanto;Guitar;Java;Journalism;Korean;Lua;Mathematics;Medicine;Military;Network Security;Objective C;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Soldering;Spanish;Speaking;Translation;Unix;Windows;Writing;iOS,Bachelor's Degree,25,940368419
98080,Kendra Kathie Afonso Joao,Architecture;BSD;Ballet;Bass;Biology;C#;Chinese;Component-level Repair;Drums;English;Git;Guitar;Japanese;Korean;Linux;Lua;Mathematics;Medicine;Network Security;Objective C;Octave;PR;Plumbing;Police;Portuguese;Python;Soldering;Spanish;Translation;Unix;Violin;Windows;Writing;iOS,Bachelor's Degree,24,091651668
99616,Driver Kathie,Architecture;Ballet;Bash;Bass;Biotechnology;C;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Japanese;Journalism;Lua;MIPS Assembly;Mathematics;Medicine;Military;Network Security;Octave;Orchestra;PR;Police;Portuguese;Python;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Violin,Bachelor's Degree,22,815321526
5966,Kendra Rone,BSD;Bass;C;C#;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Japanese;Java;Korean;Lua;MIPS Assembly;MatLab;Mathematics;Military;Network Security;Objective C;PR;Plumbing;Police;Portuguese;Python;Server Maintenance;Spanish;Speaking;Translation;Violin;Windows;Writing;iOS,High School,22,193864782
6323,Armagost An Margy,Architecture;BSD;Ballet;Bass;C;Chinese;Component-level Repair;Drums;English;Git;Graphical Design;Japanese;Journalism;Linux;Lua;MatLab;Mathematics;Military;Network Security;Objective C;Octave;Orchestra;Plumbing;Police;Portuguese;Python;Reading;Soldering;Spanish;Speaking;Translation;Violin;Windows;iOS,High School,23,076302022
7022,Erick Sleeper Erick,BSD;Bash;Biology;Biotechnology;C;C#;C++;Chinese;Drums;English;Guitar;Japanese;Journalism;Korean;Linux;Lua;Medicine;Military;Network Security;Objective C;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Python;Reading;Server Maintenance;Spanish;Translation;Unix;Violin;iOS,High School,23,744130849
8619,Mabon,BSD;Ballet;Bass;Biotechnology;C#;C++;Chinese;English;Esperanto;Git;Guitar;Java;Journalism;Linux;Lua;MIPS Assembly;Mathematics;Medicine;Network Security;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Python;Reading;Soldering;Spanish;Speaking;Translation;Unix;Violin;Windows,High School,26,787162412
9278,Whitney,Architecture;BSD;Ballet;Biotechnology;C;C#;C++;Chinese;Component-level Repair;English;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Objective C;Octave;PR;Plumbing;Portuguese;Python;Spanish;Speaking;Translation;Unix;Violin,High School,25,480446924
11468,Francesca Arnette,BSD;Ballet;Bash;Bass;Biology;Biotechnology;C++;Chinese;Drums;English;Esperanto;Git;Graphical Design;Java;Journalism;Linux;MatLab;Mathematics;Medicine;Network Security;Objective C;Octave;PR;Plumbing;Police;Portuguese;Python;Reading;Spanish;Speaking;Translation;Violin;Writing;iOS,High School,20,790542429
12074,Sowards Mash Mabon,Architecture;BSD;Ballet;Bash;Biology;Biotechnology;C;Chinese;Component-level Repair;English;Esperanto;Git;Graphical Design;Guitar;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;Military;Network Security;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Server Maintenance;Spanish;Speaking;Translation;Violin;Windows,High School,26,857360678
13278,Aronson,Architecture;BSD;Ballet;Biology;C;C++;Chinese;English;Esperanto;Git;Japanese;Java;Journalism;Korean;Linux;MIPS Assembly;Medicine;Military;Network Security;Objective C;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Python;Soldering;Spanish;Speaking;Translation;Violin;Windows;Writing,High School,25,277172987
13644,Neeld,Architecture;Ballet;Bash;Biology;Biotechnology;C++;Chinese;Drums;English;Esperanto;Git;Graphical Design;Guitar;Java;Journalism;Linux;Lua;MIPS Assembly;MatLab;Medicine;Objective C;Orchestra;PR;Portuguese;Python;Reading;Soldering;Spanish;Speaking;Translation;Violin;Windows;Writing;iOS,High School,25,001270941
13929,Kendra Buss Ammerman,Bash;Biology;Biotechnology;C++;Chinese;Drums;English;Git;Graphical Design;Japanese;Java;Journalism;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Objective C;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Windows;Writing;iOS,High School,22,498357081
14549,Luis Aronson,Ballet;Bass;Biology;C#;C++;Chinese;Component-level Repair;Drums;English;Graphical Design;Guitar;Japanese;Java;Korean;Lua;MIPS Assembly;MatLab;Medicine;Military;Network Security;Orchestra;PR;Plumbing;Police;Portuguese;Python;Reading;Soldering;Spanish;Speaking;Translation;Windows;Writing;iOS,High School,25,364959637
14919,Towsend Aletha Sleeper Mckeighan,Architecture;BSD;Ballet;Bash;Bass;Biology;Biotechnology;C;Chinese;Drums;English;Esperanto;Git;Guitar;Java;Journalism;Korean;Linux;Mathematics;Medicine;Military;Network Security;Objective C;Orchestra;Police;Portuguese;Python;Reading;Server Maintenance;Spanish;Speaking;Translation;Unix;Windows,High School,22,266042693
15949,Loux Jennell Birdie Sapien,BSD;Bash;Bass;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Guitar;Japanese;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Octave;PR;Plumbing;Police;Portuguese;Reading;Spanish;Translation;Unix;Windows;Writing;iOS,High School,22,161034545
15961,Erick Tiara Kleiner,Architecture;BSD;Ballet;Bash;Bass;Biology;Biotechnology;C;C++;Chinese;Component-level Repair;Drums;English;Guitar;Japanese;Journalism;Korean;Linux;MIPS Assembly;MatLab;Military;Network Security;Octave;PR;Plumbing;Police;Portuguese;Soldering;Spanish;Speaking;Translation;Unix;Violin;Writing,High School,20,935427275
17674,Rone Sherlene Renee Rone,BSD;Ballet;Bash;Biotechnology;C;C#;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Guitar;Japanese;Journalism;Korean;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Network Security;Objective C;Octave;PR;Portuguese;Server Maintenance;Spanish;Speaking;Translation;Unix;Violin;Windows;iOS,High School,21,992454461
20151,Eccles Jose,Architecture;Biology;C#;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Guitar;Journalism;Korean;Linux;Lua;MIPS Assembly;Medicine;Military;Network Security;Objective C;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Python;Server Maintenance;Spanish;Translation;Unix;Violin;Windows;iOS,High School,20,223451915
21367,Kendra Sleeper Kleiner,BSD;Ballet;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Drums;English;Esperanto;Git;Graphical Design;Japanese;Korean;Linux;Lua;MIPS Assembly;Mathematics;Medicine;Military;Objective C;Orchestra;PR;Police;Portuguese;Python;Soldering;Spanish;Translation;Unix;Writing;iOS,High School,22,308062992
23594,Whitney Matos Jorge,Architecture;Biotechnology;C;C#;C++;Chinese;Drums;English;Esperanto;Guitar;Java;Journalism;Korean;Linux;MIPS Assembly;MatLab;Mathematics;Medicine;Network Security;Objective C;Octave;Orchestra;Plumbing;Police;Portuguese;Reading;Spanish;Speaking;Translation;Unix;Violin;Windows;Writing;iOS,High School,22,058775224
24863,Erick,Architecture;Biology;Biotechnology;C;C++;Chinese;Component-level Repair;English;Esperanto;Git;Graphical Design;Japanese;Java;Journalism;Lua;MIPS Assembly;Medicine;Military;Network Security;Orchestra;PR;Plumbing;Police;Portuguese;Python;Server Maintenance;Spanish;Speaking;Translation;Unix;Violin;Windows;Writing;iOS,High School,26,471070998
26747,Tegan,Architecture;BSD;Ballet;Bash;Biology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Graphical Design;Guitar;Java;Journalism;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Octave;Orchestra;Plumbing;Police;Portuguese;Reading;Soldering;Spanish;Translation;Unix;Windows;iOS,High School,21,169964752
27460,Jacox,BSD;Ballet;Bash;Biology;C;C#;C++;Chinese;Component-level Repair;English;Esperanto;Graphical Design;Guitar;Japanese;Java;Korean;Linux;Lua;MIPS Assembly;Mathematics;Octave;Orchestra;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Windows;iOS,High School,26,549849221
28656,Ezell,Architecture;Ballet;Bash;Biology;Biotechnology;C#;C++;Chinese;Drums;English;Git;Japanese;Journalism;Korean;Lua;MIPS Assembly;Medicine;Military;Network Security;Objective C;Octave;PR;Plumbing;Portuguese;Python;Reading;Soldering;Spanish;Speaking;Translation;Unix;Windows;Writing;iOS,High School,24,169647222
29640,Folson Risch Shaunte Duplantis,Architecture;Ballet;Bash;Biology;Biotechnology;C#;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Japanese;Java;Journalism;Linux;MatLab;Mathematics;Medicine;Military;Objective C;Orchestra;Plumbing;Portuguese;Python;Server Maintenance;Soldering;Spanish;Translation;Unix;Windows;Writing;iOS,High School,20,566295063
35551,Kathie Boris Ezell,Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Guitar;Japanese;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Military;Objective C;Octave;PR;Plumbing;Police;Portuguese;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Windows,High School,26,170529215
38243,Kleiner Neeld,BSD;Bash;Bass;Biology;Biotechnology;C;C#;Chinese;Component-level Repair;English;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Linux;Lua;MatLab;Medicine;Military;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Python;Server Maintenance;Soldering;Spanish;Translation;Violin,High School,20,257503256
38811,Domingo Rone Margherita Jorge,BSD;Ballet;Bash;Biology;C;C#;C++;Chinese;English;Esperanto;Git;Guitar;Japanese;Java;Journalism;Korean;Lua;MatLab;Mathematics;Medicine;Octave;Plumbing;Police;Portuguese;Python;Reading;Server Maintenance;Spanish;Speaking;Translation;Violin;Windows;Writing;iOS,High School,25,591075994
41167,Risch Arnette Mabon Eccles,Architecture;BSD;Ballet;Bash;Bass;Biology;C;C++;Chinese;Component-level Repair;Drums;English;Git;Graphical Design;Guitar;Java;Linux;Military;Objective C;Orchestra;Plumbing;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Violin;Writing;iOS,High School,24,917909881
41817,Jose Birdie Aletha,Architecture;BSD;Bash;Biology;C;C++;Chinese;English;Esperanto;Git;Graphical Design;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Network Security;Objective C;Octave;Orchestra;Portuguese;Python;Reading;Server Maintenance;Spanish;Translation;Unix;Windows;Writing;iOS,High School,22,311311639
43086,Degen Lettie,BSD;Ballet;Bash;Biology;C#;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Guitar;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;MatLab;Medicine;Military;Network Security;Octave;PR;Police;Portuguese;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;iOS,High School,23,844040518
43233,Kerney Simon Martim Armagost,BSD;Bash;Bass;Biology;Biotechnology;C;C#;C++;Chinese;English;Esperanto;Git;Graphical Design;Guitar;Japanese;Journalism;Korean;Linux;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Orchestra;PR;Plumbing;Portuguese;Python;Reading;Server Maintenance;Spanish;Translation;Windows;iOS,High School,19,805623396
43288,Loux Loux,Architecture;Bash;Bass;Biology;C;Chinese;Component-level Repair;Drums;English;Git;Graphical Design;Java;Journalism;Korean;Linux;Lua;Medicine;Network Security;Objective C;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Python;Reading;Spanish;Speaking;Translation;Unix;Violin;Windows;iOS,High School,22,651948179
43805,Renee Wolski,Ballet;Bash;Biology;Biotechnology;C++;Chinese;Component-level Repair;English;Esperanto;Git;Guitar;Japanese;Java;Korean;Linux;Lua;MatLab;Military;Network Security;Objective C;Orchestra;PR;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Translation;Unix;Violin;Windows;Writing;iOS,High School,22,419102951
46583,Sapien,Architecture;Bass;Biology;Biotechnology;C;C#;Chinese;Drums;English;Esperanto;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Linux;MIPS Assembly;MatLab;Military;Network Security;Objective C;Octave;Orchestra;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Windows;iOS,High School,23,003321618
47745,Ammerman Tiara,Architecture;BSD;Bash;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;English;Esperanto;Git;Graphical Design;Journalism;Korean;MIPS Assembly;MatLab;Medicine;Military;Objective C;Octave;Orchestra;PR;Police;Portuguese;Reading;Soldering;Spanish;Speaking;Translation;Unix;Windows,High School,19,085236165
50614,Derek Boris Mario Rui,BSD;Bass;Biotechnology;C;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Japanese;Java;Korean;Lua;MatLab;Mathematics;Medicine;Network Security;Objective C;Octave;Orchestra;PR;Police;Portuguese;Python;Reading;Soldering;Spanish;Speaking;Translation;Unix;Windows,High School,22,787657203
50966,Kathie Kerney,Architecture;BSD;Ballet;Bash;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Git;Graphical Design;Guitar;Japanese;Java;Linux;MIPS Assembly;Mathematics;Network Security;Objective C;Octave;Plumbing;Police;Portuguese;Soldering;Spanish;Speaking;Translation;Violin;Windows;Writing;iOS,High School,22,877630493
51169,Ezell,Architecture;BSD;Ballet;Bash;Bass;Biology;C;C#;Chinese;Component-level Repair;English;Esperanto;Git;Guitar;Java;Korean;Linux;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Spanish;Speaking;Translation;Violin;Windows;Writing,High School,26,852140525
52622,Ezell Rone,Architecture;BSD;Bash;Bass;Biology;Biotechnology;C#;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Guitar;Journalism;Linux;Lua;MatLab;Military;Network Security;Orchestra;PR;Plumbing;Police;Portuguese;Server Maintenance;Soldering;Spanish;Speaking;Translation;Windows;iOS,High School,20,388919461
52742,Mash Mario Margy,Architecture;BSD;Ballet;Bash;Bass;Biotechnology;C;Chinese;English;Esperanto;Git;Graphical Design;Guitar;Java;Journalism;Linux;Lua;MIPS Assembly;MatLab;Medicine;Military;Network Security;Octave;Orchestra;PR;Plumbing;Police;Portuguese;Server Maintenance;Spanish;Translation;Windows;Writing;iOS,High School,24,168400787
52776,Domingo Buss,BSD;Ballet;Bash;Bass;Biotechnology;Chinese;Drums;English;Esperanto;Git;Graphical Design;Guitar;Korean;Linux;Lua;MIPS Assembly;Mathematics;Medicine;Military;Network Security;PR;Plumbing;Police;Portuguese;Python;Reading;Spanish;Speaking;Translation;Unix;Violin;Windows;Writing;iOS,High School,24,161736300
52879,Boris,Architecture;BSD;Bash;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Graphical Design;Japanese;Linux;Mathematics;Military;Objective C;Orchestra;Plumbing;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Translation;Violin;Windows;Writing;iOS,High School,21,384640584
55590,Simon,Architecture;BSD;Ballet;Bass;Biotechnology;C#;C++;Chinese;English;Git;Graphical Design;Japanese;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;MatLab;Medicine;Military;Network Security;Octave;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Windows,High School,24,940758350
56582,Mash Tiara Threet,Architecture;BSD;Bass;Biotechnology;C;C++;Chinese;Component-level Repair;English;Esperanto;Guitar;Japanese;Java;Journalism;Lua;MIPS Assembly;MatLab;Mathematics;Medicine;Military;Network Security;Objective C;Octave;PR;Plumbing;Portuguese;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Violin;iOS,High School,19,350839972
58496,Sleeper,Architecture;Ballet;Biology;Biotechnology;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;MIPS Assembly;MatLab;Mathematics;Military;Network Security;Octave;Orchestra;Plumbing;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Violin,High School,27,346715989
59617,Arnette Margy Renee,Architecture;Ballet;Bass;Biology;Biotechnology;C;C++;Chinese;Component-level Repair;Drums;English;Git;Japanese;Java;Journalism;Korean;Lua;MIPS Assembly;MatLab;Military;Objective C;Octave;Orchestra;PR;Plumbing;Portuguese;Python;Server Maintenance;Soldering;Spanish;Speaking;Translation;Violin;Writing,High School,19,885280968
60732,Sowards,BSD;Ballet;Bass;Biology;Biotechnology;C;C#;Chinese;Component-level Repair;Drums;English;Git;Java;Journalism;Korean;Linux;MIPS Assembly;Mathematics;Medicine;Military;Orchestra;PR;Plumbing;Police;Portuguese;Reading;Soldering;Spanish;Speaking;Translation;Unix;Violin;Windows;Writing,High School,20,996325418
64680,Mash Martim,BSD;Bash;Bass;C#;C++;Chinese;Component-level Repair;English;Esperanto;Git;Graphical Design;Guitar;Japanese;Journalism;Korean;Linux;Lua;MIPS Assembly;Mathematics;Medicine;Military;Network Security;Objective C;Octave;Orchestra;PR;Plumbing;Portuguese;Server Maintenance;Soldering;Spanish;Speaking;Translation;Violin,High School,25,167455486
65949,Evalyn,Architecture;Ballet;Bash;Biology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Git;Graphical Design;Guitar;Java;Korean;Linux;MIPS Assembly;Mathematics;Military;Network Security;Octave;Orchestra;PR;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Writing,High School,19,040601323
66902,Kerney Butz Sleeper,BSD;Bash;Bass;Biotechnology;C;C++;Chinese;Drums;English;Graphical Design;Guitar;Java;Journalism;Korean;Lua;MIPS Assembly;MatLab;Mathematics;Network Security;Objective C;Orchestra;PR;Plumbing;Police;Portuguese;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Violin;Writing,High School,24,401041084
67180,Erick Jennell,Architecture;BSD;Ballet;Bash;Biology;C;C#;C++;Chinese;English;Esperanto;Git;Graphical Design;Guitar;Japanese;Lua;MatLab;Mathematics;Military;Network Security;Objective C;Orchestra;PR;Police;Portuguese;Python;Server Maintenance;Spanish;Translation;Unix;Violin;Windows;Writing;iOS,High School,25,903757336
68511,Ammerman Driver Griselia,Architecture;BSD;Ballet;Bass;Biotechnology;C;C#;C++;Chinese;Drums;English;Esperanto;Graphical Design;Journalism;Korean;Lua;MIPS Assembly;MatLab;Mathematics;Military;Orchestra;PR;Police;Portuguese;Python;Reading;Soldering;Spanish;Speaking;Translation;Unix;Violin;Windows;iOS,High School,25,670635080
69849,Whitney Whitney Jorge,Architecture;BSD;Ballet;Bash;Bass;C;C#;C++;Chinese;Component-level Repair;Drums;English;Git;Graphical Design;Japanese;Java;Korean;Linux;Lua;MatLab;Mathematics;Medicine;Military;Network Security;Octave;Orchestra;PR;Portuguese;Reading;Server Maintenance;Soldering;Spanish;Translation;Unix,High School,19,046142574
71369,Loux,Ballet;Bass;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Japanese;Java;Linux;MatLab;Mathematics;Medicine;Military;Objective C;Octave;Orchestra;Plumbing;Police;Portuguese;Server Maintenance;Soldering;Spanish;Speaking;Translation;Windows;Writing;iOS,High School,24,225559580
72507,Afonso Simon Armagost,Architecture;BSD;Ballet;Bass;Biology;C;C++;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Guitar;Japanese;Journalism;Korean;Linux;Lua;MatLab;Medicine;Military;PR;Police;Portuguese;Python;Server Maintenance;Soldering;Spanish;Translation;Unix;Violin;Windows;Writing,High School,26,715462343
73597,Mckeighan Shaunte Ammerman Kleiner,Architecture;BSD;Ballet;Bass;Biology;Biotechnology;C;Chinese;Component-level Repair;Drums;English;Japanese;Java;Journalism;Korean;Linux;Lua;MatLab;Mathematics;Network Security;Objective C;Octave;PR;Plumbing;Portuguese;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Windows;Writing;iOS,High School,19,956315481
76154,Ngoc Simon Deidre,Architecture;Ballet;Bass;Biology;C;C#;Chinese;Component-level Repair;Drums;English;Esperanto;Git;Guitar;Japanese;Korean;Linux;Lua;Military;Octave;Orchestra;PR;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Violin;Windows;Writing,High School,26,030511561
78037,Sapien Sleeper,Architecture;BSD;Ballet;Bash;Biology;C;C++;Chinese;Component-level Repair;Drums;English;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Korean;Linux;Network Security;Objective C;Orchestra;PR;Plumbing;Portuguese;Python;Server Maintenance;Soldering;Spanish;Translation;Violin;Windows;Writing;iOS,High School,20,871662955
79056,Eccles Whitney Kleiner,Architecture;BSD;Ballet;Bash;Bass;Biology;Biotechnology;Chinese;Component-level Repair;English;Graphical Design;Java;Journalism;Korean;Lua;MatLab;Mathematics;Military;Network Security;Objective C;Orchestra;PR;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Windows;Writing;iOS,High School,25,094614645
79536,Afonso,Architecture;BSD;Bash;Biology;Biotechnology;C;C#;C++;Chinese;Component-level Repair;English;Graphical Design;Guitar;Java;Journalism;Korean;MIPS Assembly;MatLab;Medicine;Objective C;Plumbing;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Unix;Violin;Windows;iOS,High School,20,507953042
79884,Matos Rui Deidre,Ballet;Bash;Biology;Biotechnology;C;C++;Chinese;English;Esperanto;Graphical Design;Japanese;Java;Journalism;Korean;Linux;Lua;MIPS Assembly;Mathematics;Medicine;Network Security;Octave;PR;Plumbing;Police;Portuguese;Python;Soldering;Spanish;Speaking;Translation;Unix;Windows;Writing;iOS,High School,23,057683647
80313,Jorge Jorge Dipalma,Ballet;Bass;Biology;Biotechnology;C;C#;Chinese;Component-level Repair;English;Esperanto;Git;Graphical Design;Guitar;Japanese;Java;Journalism;Linux;MIPS Assembly;MatLab;Medicine;Network Security;Octave;Orchestra;Plumbing;Police;Portuguese;Python;Reading;Server Maintenance;Soldering;Spanish;Speaking;Translation;Windows,High School,26,191259015
